episode,steps,reward_0,reward_1,loss_0,loss_1,eps_greedy_0,eps_greedy_1,collisions_0,collisions_1
39,10,-5.15392928109,0.153929281091,-0.1,-0.1,0.5,0.5,0.0,0.0
40,3,-0.180390094164,-17.2962045259,-0.333333333333,-0.333333333333,0.5,0.5,0.0,0.0
41,25,-2.12382740996,0.12382740996,-0.04,-0.04,0.5,0.5,0.0,0.0
42,10,-0.0654134486018,-5.07728113947,-0.1,-0.1,0.5,0.5,0.0,0.0
43,7,-0.125757843417,-7.28247051358,-0.142857142857,-0.142857142857,0.5,0.5,0.0,0.0
44,22,-2.36416458364,0.0914373109155,-0.0454545454545,-0.0454545454545,0.5,0.5,0.0,0.0
45,25,-2.06383253816,0.0610658975299,-0.04,-0.04,0.5,0.5,0.0,0.0
46,6,-0.213818422427,-8.60812573702,-0.166666666667,-0.166666666667,0.5,0.5,0.0,0.0
47,2,-0.115475433809,-25.9208302251,-0.5,-0.5,0.5,0.5,0.0,0.0
48,18,11.0900335614,-14.1742887083,-0.0555555555556,-0.0555555555556,0.5,0.5,2.0,2.0
49,44,-0.0740022841513,-1.0856095577,-0.0227272727273,-0.0227272727273,0.5,0.5,0.0,0.0
50,49,-0.109481726103,-0.941432123445,-0.0204081632653,-0.0204081632653,0.5,0.5,0.0,0.0
51,11,-4.61236680339,0.0669122579379,-0.0909090909091,-0.0909090909091,0.5,0.5,0.0,0.0
52,18,-0.116348816007,-2.7740183003,-0.0555555555556,-0.0555555555556,0.5,0.5,0.0,0.0
53,32,-0.0990349078799,-1.51761209202,-0.03125,-0.03125,0.5,0.5,0.0,0.0
54,20,-2.58160512861,0.0816051286146,-0.05,-0.05,0.5,0.5,0.0,0.0
55,2,-25.146620521,0.146620520986,-0.5,-0.5,0.5,0.5,0.0,0.0
56,26,-2.09136713771,0.168290214632,-0.0384615384615,-0.0384615384615,0.5,0.5,0.0,0.0
57,37,-1.50553082432,0.154179472973,-0.027027027027,-0.027027027027,0.5,0.5,0.0,0.0
58,7,-7.25956032283,0.116703179975,-0.142857142857,-0.142857142857,0.5,0.5,0.0,0.0
59,18,-0.122850343043,-2.74065801094,-0.0555555555556,-0.0555555555556,0.5,0.5,0.0,0.0
60,13,-4.00404296009,0.157889113938,-0.0769230769231,-0.0769230769231,0.5,0.5,0.0,0.0
61,12,-4.29282863753,0.126161970863,-0.0833333333333,-0.0833333333333,0.5,0.5,0.0,0.0
62,26,-2.05816261292,-0.0107313783044,-0.0384615384615,-0.0384615384615,0.5,0.5,0.0,0.0
63,17,-0.0621787360242,-3.10669793554,-0.0588235294118,-0.0588235294118,0.5,0.5,0.0,0.0
64,50,-0.118342479051,-1.25884539746,-0.02,-0.02,0.5,0.5,0.0,0.0
65,11,-4.65284199066,0.107387445206,-0.0909090909091,-0.0909090909091,0.5,0.5,0.0,0.0
66,16,-0.153031441199,-3.13457592026,-0.0625,-0.0625,0.5,0.5,0.0,0.0
67,19,-2.77038268918,0.138803741811,-0.0526315789474,-0.0526315789474,0.5,0.5,0.0,0.0
68,11,-4.64591187514,0.100457329689,-0.0909090909091,-0.0909090909091,0.5,0.5,0.0,0.0
69,32,-1.65390865426,0.0914086542632,-0.03125,-0.03125,0.5,0.5,0.0,0.0
70,5,-0.0600072966566,-10.3470221855,-0.2,-0.2,0.5,0.5,0.0,0.0
71,22,-2.36242110512,0.0896938323961,-0.0454545454545,-0.0454545454545,0.5,0.5,0.0,0.0
72,13,-3.94648864166,0.100334795505,-0.0769230769231,-0.0769230769231,0.5,0.5,0.0,0.0
73,5,-0.0712764167074,-10.1991515116,-0.2,-0.2,0.5,0.5,0.0,0.0
74,29,-0.123452016143,-1.72523989494,-0.0344827586207,-0.0344827586207,0.5,0.5,0.0,0.0
75,7,-0.144260603237,-7.31896467285,-0.142857142857,-0.142857142857,0.5,0.5,0.0,0.0
76,28,-1.93700734264,0.151293056929,-0.0357142857143,-0.0357142857143,0.5,0.5,0.0,0.0
77,15,-0.134141214283,-3.31636321776,-0.0666666666667,-0.0666666666667,0.5,0.5,0.0,0.0
78,15,-0.123826036657,-3.4032872093,-0.0666666666667,-0.0666666666667,0.5,0.5,0.0,0.0
79,27,-1.94776248253,-0.0378168262838,-0.037037037037,-0.037037037037,0.5,0.5,0.0,0.0
80,18,-0.0991871415686,-2.76437492343,12.5878557882,11.6712654552,0.5001499999999993,0.5001499999999993,0.0,0.0
81,130,0.338472896322,-0.723088280938,16.8689733955,17.0271419124,0.5014499999999934,0.5014499999999934,1.0,1.0
82,118,11.4130246151,-11.8367534286,21.6119593891,22.2290520678,0.502629999999988,0.502629999999988,14.0,14.0
83,64,-0.0517704035264,-0.771386038865,24.686165408,24.4414152179,0.5032699999999851,0.5032699999999851,0.0,0.0
84,224,-0.304639185108,0.0814248993933,25.4430138638,25.5412118383,0.5055099999999749,0.5055099999999749,0.0,0.0
85,66,-0.101031669245,-0.733674849773,22.308418369,23.9412160057,0.5061699999999719,0.5061699999999719,0.0,0.0
86,25,-0.0518801733383,-2.07916631139,24.7386989415,25.3511933339,0.5064199999999708,0.5064199999999708,0.0,0.0
87,8,-6.31651329621,0.0665132962138,24.1471078172,25.7033096813,0.5064999999999704,0.5064999999999704,0.0,0.0
88,10,-5.03315653425,-0.233756416454,22.4092977613,26.1987123251,0.50659999999997,0.50659999999997,0.0,0.0
89,35,-0.045342733149,-1.55737192366,19.9151758122,23.1059390664,0.5069499999999684,0.5069499999999684,0.0,0.0
90,32,-1.70255795985,0.140057959846,21.763688406,22.8868679465,0.5072699999999669,0.5072699999999669,0.0,0.0
91,129,0.721290068436,-1.1449641235,21.1424544898,22.2586189618,0.508559999999961,0.508559999999961,1.0,1.0
92,48,-0.0658902295557,-1.13526401856,21.8064542624,22.8615773857,0.5090399999999589,0.5090399999999589,0.0,0.0
93,57,-0.979998784424,0.102805801968,19.6128602846,21.1857300091,0.5096099999999563,0.5096099999999563,0.0,0.0
94,69,-0.0513934149085,-0.71458376383,19.4212301161,20.1157299321,0.5102999999999531,0.5102999999999531,0.0,0.0
95,49,10.1692785055,-11.2943261003,18.6540070054,20.48769534,0.5107899999999509,0.5107899999999509,5.0,5.0
96,73,-0.798025222344,0.0985095415897,21.3067668176,23.3644710093,0.5115199999999476,0.5115199999999476,0.0,0.0
97,6,-8.51170729815,0.178373964821,14.600065132,14.2943415145,0.5115799999999473,0.5115799999999473,0.0,0.0
98,19,-2.76080262143,0.129223674063,21.5938447055,24.8945321966,0.5117699999999464,0.5117699999999464,0.0,0.0
99,4,-12.5783688092,0.0783688092052,20.3020913228,23.9324746877,0.5118099999999463,0.5118099999999463,0.0,0.0
100,19,-2.7253750187,0.0937960713302,20.8058572851,20.9530858123,0.5119999999999454,0.5119999999999454,0.0,0.0
101,120,0.342800573531,-0.759916859943,22.8832613402,23.6924792593,0.5131999999999399,0.5131999999999399,1.0,1.0
102,25,-0.169727494674,-1.93646601486,28.1292323291,29.0194710791,0.5134499999999388,0.5134499999999388,0.0,0.0
103,16,3.05303684666,-6.17803684666,17.6367502175,19.1411794089,0.5136099999999381,0.5136099999999381,1.0,1.0
104,15,-3.36121287897,0.0278795456342,16.9276667714,17.6854534398,0.5137599999999374,0.5137599999999374,0.0,0.0
105,18,-0.191393200612,-2.77994276806,22.2766648945,23.5920889394,0.5139399999999366,0.5139399999999366,0.0,0.0
106,30,-1.73308527289,0.00886150854962,20.8377299895,18.9909138019,0.5142399999999352,0.5142399999999352,0.0,0.0
107,51,-0.104366823068,-0.926938803579,18.5366790486,19.8360377603,0.5147499999999329,0.5147499999999329,0.0,0.0
108,35,-0.153961190499,-1.39573905181,24.6220465021,23.8231787907,0.5150999999999313,0.5150999999999313,0.0,0.0
109,1,-0.17659706982,-50.8685659588,57.6156058311,72.2655754089,0.5151099999999312,0.5151099999999312,0.0,0.0
110,340,1.6993060734,-1.85186206313,21.116747064,22.0703873331,0.5185099999999158,0.5185099999999158,6.0,6.0
111,62,0.748187224011,-1.58120655695,21.0878896781,22.2434214207,0.5191299999999129,0.5191299999999129,1.0,1.0
112,54,-0.10736858106,-0.898780592119,21.8492478632,23.631168605,0.5196699999999105,0.5196699999999105,0.0,0.0
113,4,-12.5778738751,0.0778738750877,29.3762071505,33.3898770362,0.5197099999999103,0.5197099999999103,0.0,0.0
114,13,-3.93527286737,0.0891190212198,19.8882200649,20.8029631674,0.5198399999999097,0.5198399999999097,0.0,0.0
115,18,-2.83137242207,-0.118029177828,23.9510502915,22.9387890945,0.5200199999999089,0.5200199999999089,0.0,0.0
116,82,-0.0958993320378,-0.543356695484,24.9616445523,23.8307372771,0.5208399999999052,0.5208399999999052,0.0,0.0
117,71,-0.0949769379455,-0.661085920684,23.6500994513,23.3926931339,0.5215499999999019,0.5215499999999019,0.0,0.0
118,12,-4.26443898739,0.0977723207205,19.1097801328,16.7742560705,0.5216699999999014,0.5216699999999014,0.0,0.0
119,61,-0.882443871898,0.0627717407502,22.7680126262,21.0175170687,0.5222799999998986,0.5222799999998986,0.0,0.0
120,56,-0.991638869405,0.0987817265478,21.5918471124,21.9326214322,0.522839999999896,0.522839999999896,0.0,0.0
121,15,-0.133642635819,-3.40551644158,18.4358589073,20.1545613209,0.5229899999998954,0.5229899999998954,0.0,0.0
122,39,-0.126610323016,-1.20114874846,18.801830874,18.326959511,0.5233799999998936,0.5233799999998936,0.0,0.0
123,30,-1.73919040025,0.0101214738105,20.7836116046,20.7412962561,0.5236799999998922,0.5236799999998922,0.0,0.0
124,55,-0.989055550448,0.0799646413571,20.6118106772,19.8788534766,0.5242299999998897,0.5242299999998897,0.0,0.0
125,65,-0.905220573474,0.102194679198,18.4200178165,17.8187102818,0.5248799999998868,0.5248799999998868,0.0,0.0
126,3,-16.8362994811,0.169632814411,20.3171463211,17.4330153068,0.5249099999998866,0.5249099999998866,0.0,0.0
127,93,-0.107100476468,-0.44699678594,18.601352169,18.6689467619,0.5258399999998824,0.5258399999998824,0.0,0.0
128,34,-0.0967875224084,-1.44161222476,19.8345321689,18.7599112865,0.5261799999998809,0.5261799999998809,0.0,0.0
129,3,-0.0963005450573,-17.3504941033,19.0497366885,19.66193976,0.5262099999998807,0.5262099999998807,0.0,0.0
130,20,-0.208842200175,-2.52842834716,14.5016996726,16.6815298453,0.5264099999998798,0.5264099999998798,0.0,0.0
131,11,-4.65916125577,-0.0394734398719,11.3029261394,14.2510067441,0.5265199999998793,0.5265199999998793,0.0,0.0
132,78,-0.703044384746,0.0547548000025,19.7080988345,20.2035314211,0.5272999999998758,0.5272999999998758,0.0,0.0
133,5,-10.0400340899,0.0400340899248,23.7869285107,26.3174839616,0.5273499999998755,0.5273499999998755,0.0,0.0
134,29,-1.82640085547,0.0369609340271,19.5224947642,19.9358446783,0.5276399999998742,0.5276399999998742,0.0,0.0
135,4,-0.165089564985,-13.087483324,16.0118871778,14.7556206584,0.527679999999874,0.527679999999874,0.0,0.0
136,23,-2.23614764898,0.033366167011,18.2407663154,17.3430971231,0.527909999999873,0.527909999999873,0.0,0.0
137,6,-8.43105746542,0.0977241320829,31.1885369917,31.0061005404,0.5279699999998727,0.5279699999998727,0.0,0.0
138,94,1.49186403465,-2.04698157625,18.1776807143,18.2358411283,0.5289099999998684,0.5289099999998684,2.0,2.0
139,20,-2.55123447057,0.0484969440142,18.5384793907,17.2336590387,0.5291099999998675,0.5291099999998675,0.0,0.0
140,354,0.904190544073,-1.04858269348,18.337205247,18.9440162457,0.5326499999998514,0.5326499999998514,4.0,4.0
141,81,1.15414918395,-1.80727219287,16.4440433902,16.1746669873,0.5334599999998477,0.5334599999998477,1.0,1.0
142,179,-0.0851313842237,-0.210363196127,17.4840336583,18.4579545274,0.5352499999998396,0.5352499999998396,0.0,0.0
143,184,1.2952207802,-1.56755653995,15.6882227052,17.319852341,0.5370899999998312,0.5370899999998312,3.0,3.0
144,46,-0.110008366333,-1.0695750543,17.9326680925,18.2117586751,0.5375499999998291,0.5375499999998291,0.0,0.0
145,46,4.24427658071,-5.38417585817,17.4931515306,20.1981043249,0.538009999999827,0.538009999999827,2.0,2.0
146,109,-0.0860671603658,-0.39616432953,16.0728063042,17.6426029194,0.539099999999822,0.539099999999822,0.0,0.0
147,83,-0.0984433493631,-0.546915955841,17.0391539215,18.0881386308,0.5399299999998183,0.5399299999998183,0.0,0.0
148,15,-0.11956233724,-3.80424324946,12.5286470016,12.7995159984,0.5400799999998176,0.5400799999998176,0.0,0.0
149,128,-0.0664616766673,-0.361136900819,20.9666237904,19.8620563987,0.5413599999998118,0.5413599999998118,0.0,0.0
150,196,-0.066651531508,-0.214681281439,15.7531517564,16.0269169224,0.5433199999998028,0.5433199999998028,0.0,0.0
151,313,0.736003662317,-0.897135790803,15.0383943832,15.3145371438,0.5464499999997886,0.5464499999997886,3.0,3.0
152,12,-4.28934016744,-0.0335214072667,16.0197732622,15.6019113734,0.5465699999997881,0.5465699999997881,0.0,0.0
153,19,-2.80775057889,0.176171631524,14.843058859,13.9970915757,0.5467599999997872,0.5467599999997872,0.0,0.0
154,3,-0.12148283048,-17.3206430307,16.9662134449,22.4488264918,0.5467899999997871,0.5467899999997871,0.0,0.0
155,10,-0.174619146983,-4.98757124782,12.2912595779,15.0683044076,0.5468899999997866,0.5468899999997866,0.0,0.0
156,118,-0.0721563444101,-0.384489521106,14.9614044244,16.5222563789,0.5480699999997812,0.5480699999997812,0.0,0.0
157,33,25.7295223909,-27.2460246863,17.3372224831,18.1421854166,0.5483999999997797,0.5483999999997797,9.0,9.0
158,180,0.775640361196,-1.07652773032,17.6539663009,19.8873594595,0.5501999999997715,0.5501999999997715,2.0,2.0
159,3,-0.161333381254,-17.4970520917,34.8901327153,36.3908002575,0.5502299999997714,0.5502299999997714,0.0,0.0
160,140,-0.0806930708252,-0.342353709145,18.7816743637,21.563548376,0.551629999999765,0.551629999999765,0.0,0.0
161,1,-0.0412349588654,-51.0930132271,17.4015595913,19.3946498036,0.551639999999765,0.551639999999765,0.0,0.0
162,4,-0.204274557247,-12.8766229483,12.1588351279,13.3193184063,0.5516799999997648,0.5516799999997648,0.0,0.0
163,159,-0.370729072456,0.0403531083108,17.2470968989,20.0328285836,0.5532699999997576,0.5532699999997576,0.0,0.0
164,9,-0.201132395572,-5.78337335116,18.5630742378,22.8762877948,0.5533599999997572,0.5533599999997572,0.0,0.0
165,3,-0.0944507235667,-17.4249651032,15.1601905624,18.8331527909,0.553389999999757,0.553389999999757,0.0,0.0
166,25,-2.12208690394,0.122086903936,13.436483686,15.2753900957,0.5536399999997559,0.5536399999997559,0.0,0.0
167,156,6.05337612217,-6.39972766927,16.5163660959,18.8504867835,0.5551999999997488,0.5551999999997488,10.0,10.0
168,5,-0.151659118057,-10.536432971,12.6682090878,10.9193870932,0.5552499999997486,0.5552499999997486,0.0,0.0
169,63,-0.074994855967,-0.795654746862,18.8720562896,21.9836997872,0.5558799999997457,0.5558799999997457,0.0,0.0
170,163,-0.364644200679,-0.0153056828192,16.3173215557,18.744685261,0.5575099999997383,0.5575099999997383,0.0,0.0
171,6,-8.49775760244,0.164424269103,17.7941099008,23.9418747276,0.557569999999738,0.557569999999738,0.0,0.0
172,16,-3.25307893489,0.128078934894,15.0762843918,15.5357612558,0.5577299999997373,0.5577299999997373,0.0,0.0
173,201,2.18430171139,-2.45195628776,17.0287612187,19.2052532122,0.5597399999997281,0.5597399999997281,5.0,5.0
174,163,4.2476435365,-4.56875555464,20.5802761208,19.7846699112,0.5613699999997207,0.5613699999997207,7.0,7.0
175,79,-0.723655181343,0.0659001153762,20.6697822555,19.5603471193,0.5621599999997171,0.5621599999997171,0.0,0.0
176,17,-0.121390992017,-3.11764101497,16.71471117,13.9684827841,0.5623299999997163,0.5623299999997163,0.0,0.0
177,57,-0.073497590639,-0.904343998842,20.482773271,21.0713511311,0.5628999999997137,0.5628999999997137,0.0,0.0
178,131,0.288844787411,-0.670524176724,21.6783108297,20.7055370066,0.5642099999997078,0.5642099999997078,1.0,1.0
179,161,5.24362967889,-5.5541886851,23.390241495,23.8023312982,0.5658199999997005,0.5658199999997005,9.0,9.0
180,6,-8.45990677308,0.126573439749,17.4459986736,16.2099928061,0.5658799999997002,0.5658799999997002,0.0,0.0
181,288,0.64888283041,-0.848693681518,20.3708193454,20.2325230693,0.5687599999996871,0.5687599999996871,2.0,2.0
182,50,-0.171524378849,-0.872509502022,21.5009799573,23.4202241433,0.5692599999996848,0.5692599999996848,0.0,0.0
183,68,1.43710474156,-2.20148218204,22.4622818825,23.0048540789,0.5699399999996817,0.5699399999996817,1.0,1.0
184,46,-0.0644155318677,-1.11021359676,18.2618691014,20.9728348015,0.5703999999996796,0.5703999999996796,0.0,0.0
185,136,1.75675986434,-2.12482967911,21.2092555044,21.3546107111,0.5717599999996734,0.5717599999996734,3.0,3.0
186,140,-0.470394164606,0.113251307463,20.3912269356,21.6405196455,0.573159999999667,0.573159999999667,0.0,0.0
187,1,-0.0663258262993,-50.9519096043,5.67110025883,7.78624427319,0.573169999999667,0.573169999999667,0.0,0.0
188,162,0.214460753328,-0.543053100344,19.3605521467,20.5476764365,0.5747899999996596,0.5747899999996596,1.0,1.0
189,24,-2.25738431444,-2.00264935835,17.5361366943,18.3022992623,0.5750299999996585,0.5750299999996585,0.0,0.0
190,42,-0.157092638458,-1.11772206231,19.7184334103,20.7161167931,0.5754499999996566,0.5754499999996566,0.0,0.0
191,21,-2.48266001714,0.0903944331835,22.3816925699,25.7939657966,0.5756599999996557,0.5756599999996557,0.0,0.0
192,81,3.01154774977,-3.65576313453,19.5460845289,19.9515915938,0.576469999999652,0.576469999999652,3.0,3.0
193,2,-25.0624773806,0.062477380559,13.9080958217,19.4980679452,0.5764899999996519,0.5764899999996519,0.0,0.0
194,104,0.429310496367,-0.910079727137,18.7390691698,19.6242491904,0.5775299999996472,0.5775299999996472,1.0,1.0
195,70,2.78658275831,-3.57037716764,19.7262330426,18.9096468647,0.578229999999644,0.578229999999644,2.0,2.0
196,30,-1.83877596046,0.162155497803,16.2715169728,17.2077454319,0.5785299999996426,0.5785299999996426,0.0,0.0
197,27,-2.00922494762,0.157373095764,17.9879678383,18.5064473439,0.5787999999996414,0.5787999999996414,0.0,0.0
198,224,-0.31707262153,0.0800490228944,22.9565700308,21.9194765799,0.5810399999996312,0.5810399999996312,0.0,0.0
199,12,-4.32452635138,0.157859684713,25.1302408874,20.9461755976,0.5811599999996306,0.5811599999996306,0.0,0.0
200,96,-0.685730064718,0.164896731385,25.0917532106,23.6671947658,0.5821199999996263,0.5821199999996263,0.0,0.0
201,117,5.51194235429,-5.93929278164,23.8986270097,21.6533377623,0.583289999999621,0.583289999999621,7.0,7.0
202,273,-0.0888198017226,-0.104950544809,23.1197141343,21.1375813216,0.5860199999996085,0.5860199999996085,0.0,0.0
203,16,-3.21735940608,0.0923594060794,17.8349961583,17.0087363496,0.5861799999996078,0.5861799999996078,0.0,0.0
204,27,-1.99560266418,0.143750812326,28.2285302127,25.76752561,0.5864499999996066,0.5864499999996066,0.0,0.0
205,11,-0.0961575318486,-4.84476245475,19.3059132478,17.9157985557,0.5865599999996061,0.5865599999996061,0.0,0.0
206,138,-0.0969044025783,-0.342815757831,22.7531902188,20.2951057455,0.5879399999995998,0.5879399999995998,0.0,0.0
207,23,-2.21419728625,0.0402842427701,26.0680957877,24.1751078095,0.5881699999995987,0.5881699999995987,0.0,0.0
208,16,-0.142593697403,-3.08070328338,20.8897271194,20.7738910988,0.588329999999598,0.588329999999598,0.0,0.0
209,33,7.55718271575,-9.0723342309,21.2227275317,19.963189424,0.5886599999995965,0.5886599999995965,3.0,3.0
210,32,-0.0326110757107,-1.77208417754,23.0560027491,20.295800033,0.588979999999595,0.588979999999595,0.0,0.0
211,63,4.70997674101,-5.81418910569,21.9430452041,19.3204308493,0.5896099999995922,0.5896099999995922,3.0,3.0
212,36,-0.0709484688993,-1.57059685767,25.8190473401,20.9581567413,0.5899699999995905,0.5899699999995905,0.0,0.0
213,63,5.48167814675,-6.2753289404,24.5702673419,20.5902885161,0.5905999999995877,0.5905999999995877,4.0,4.0
214,55,0.852769704278,-1.76186061337,27.8504080859,23.2991295804,0.5911499999995852,0.5911499999995852,1.0,1.0
215,7,-7.32376215641,0.180905013554,27.2043565171,20.8551465188,0.5912199999995849,0.5912199999995849,0.0,0.0
216,2,-0.0960794644222,-25.9337534547,21.9010695219,24.1267036796,0.5912399999995848,0.5912399999995848,0.0,0.0
217,52,-0.0767735942503,-0.939650807117,24.7932470235,19.6633790393,0.5917599999995824,0.5917599999995824,0.0,0.0
218,19,-0.0461777383826,-2.71209540847,22.8570690108,22.0828899004,0.5919499999995815,0.5919499999995815,0.0,0.0
219,3,-16.749319827,0.0826531603313,21.4461097717,14.6300793886,0.5919799999995814,0.5919799999995814,0.0,0.0
220,38,5.20212384009,-6.55447660457,26.8124950434,22.273647633,0.5923599999995797,0.5923599999995797,2.0,2.0
221,29,3.4030530392,-5.22871484193,25.2564621784,20.3817714293,0.5926499999995783,0.5926499999995783,1.0,1.0
222,17,-3.04115866299,0.0999821924061,24.5211529697,19.1100105398,0.5928199999995776,0.5928199999995776,0.0,0.0
223,168,-0.0922782807152,-0.214019006065,25.8224845821,21.5565021326,0.5944999999995699,0.5944999999995699,0.0,0.0
224,29,-0.117341401781,-1.77795905595,25.3788218992,19.4091765531,0.5947899999995686,0.5947899999995686,0.0,0.0
225,2,-25.1168716658,0.116871665833,20.808150202,16.933306396,0.5948099999995685,0.5948099999995685,0.0,0.0
226,74,-0.0862892734022,-0.646373473167,24.436759511,21.2110578531,0.5955499999995651,0.5955499999995651,0.0,0.0
227,6,-0.167537674734,-8.60764106839,24.4055350025,17.5345163445,0.5956099999995649,0.5956099999995649,0.0,0.0
228,86,-0.0690399649434,-0.546233082678,26.6637943072,23.8845635743,0.596469999999561,0.596469999999561,0.0,0.0
229,107,-0.0654080497783,-0.421194862405,24.7898278537,21.0612874486,0.5975399999995561,0.5975399999995561,0.0,0.0
230,139,-0.428686717472,0.0657396655732,26.2627665009,21.802864831,0.5989299999995498,0.5989299999995498,0.0,0.0
231,26,-0.0774656898291,-1.96081152066,24.9969464288,22.0924436141,0.5991899999995486,0.5991899999995486,0.0,0.0
232,13,-3.98809017614,0.141936329986,24.6014647851,20.4789397327,0.599319999999548,0.599319999999548,0.0,0.0
233,28,-0.0725476194236,-1.7810453954,27.572859449,22.6626851505,0.5995999999995467,0.5995999999995467,0.0,0.0
234,14,-0.0586081336672,-3.83528181845,32.2255468454,29.422296524,0.5997399999995461,0.5997399999995461,0.0,0.0
235,21,-2.48723796637,0.0985534358908,24.4655233905,18.7536494604,0.5999499999995451,0.5999499999995451,0.0,0.0
236,72,5.49154644851,-6.22045889142,31.9901259616,22.5305592977,0.6006699999995418,0.6006699999995418,4.0,4.0
237,31,-0.0830842948246,-1.59473285686,40.3997420717,25.1517814004,0.6009799999995404,0.6009799999995404,0.0,0.0
238,23,-0.0926127563738,-2.1679757323,36.2349985657,28.0239511871,0.6012099999995394,0.6012099999995394,0.0,0.0
239,11,-0.0741822244058,-4.63520660716,35.5049772154,24.2981809378,0.6013199999995389,0.6013199999995389,0.0,0.0
240,30,-0.0454860152451,-1.75723913643,35.1116101811,28.6065710341,0.6016199999995375,0.6016199999995375,0.0,0.0
241,43,-0.119266596374,-1.14964926568,32.8401429126,24.9296066602,0.6020499999995356,0.6020499999995356,0.0,0.0
242,51,-1.05189807736,0.0650131257444,33.0264604816,25.9270054751,0.6025599999995332,0.6025599999995332,0.0,0.0
243,9,11.0916302585,-17.04940826,31.6724144883,25.0250570575,0.6026499999995328,0.6026499999995328,1.0,1.0
244,18,-2.91402639008,0.136248612307,26.0973109636,18.9154114823,0.602829999999532,0.602829999999532,0.0,0.0
